name,bus,control,type,p_nom,p_nom_mod,p_nom_extendable,p_nom_min,p_nom_max,p_nom_set,p_min_pu,p_max_pu,p_set,p_init,e_sum_min,e_sum_max,q_set,sign,carrier,marginal_cost,marginal_cost_quadratic,active,build_year,lifetime,capital_cost,overnight_cost,discount_rate,fom_cost,efficiency,committable,start_up_cost,shut_down_cost,stand_by_cost,min_up_time,min_down_time,up_time_before,down_time_before,ramp_limit_up,ramp_limit_down,ramp_limit_start_up,ramp_limit_shut_down,weight,p_nom_opt,lon,lat,data_source,region,country,source
FES_large_hydro_Cassley_2035,Z3,PQ,,14.107,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.517,56.542,,,,
FES_large_hydro_Charleston_2035,Z3,PQ,,1.346,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.045,56.474,,,,
FES_large_hydro_Clachan_2035,Z3,PQ,,53.49,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.922,56.277,,,,
FES_large_hydro_Coupar_Angus_2035,Z3,PQ,,2.214,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.273,56.538,,,,
FES_large_hydro_Devonside_2035,Z3,PQ,,1.094,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.779,56.137,,,,
FES_large_hydro_DirectSPTL_Z3_2035,Z3,PQ,,10.22451827242525,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.075640672694951,56.64952876124871,,,,
FES_large_hydro_Glenrothes_2035,Z3,PQ,,0.943,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.196,56.204,,,,
FES_large_hydro_Killin_2035,Z3,PQ,,24.519,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.325,56.475,,,,
FES_large_hydro_Lyndhurst_2035,Z3,PQ,,0.196,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.017,56.481,,,,
FES_large_hydro_Milton_of_Craigie_2035,Z3,PQ,,1.133,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.917,56.469,,,,
FES_large_hydro_Rannoch_2035,Z3,PQ,,62.554,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.399,56.69,,,,
FES_large_hydro_Sloy_2035,Z3,PQ,,72.5,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.704,56.246,,,,
FES_large_hydro_Stirling_2035,Z3,PQ,,0.433,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.915,56.116,,,,
FES_large_hydro_Taynuilt_2035,Z3,PQ,,52.512,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-5.214,56.43,,,,
FES_large_hydro_Tummel_Bridge_2035,Z3,PQ,,18.3,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.016,56.706,,,,
FES_large_hydro_Carradale_2035,Z4,PQ,,1.47,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-5.502,55.59,,,,
FES_large_hydro_Dunoon_2035,Z4,PQ,,11.13,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.94,55.975,,,,
FES_large_hydro_Port_Ann_2035,Z4,PQ,,14.12,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-5.35,56.026,,,,
FES_large_hydro_Saltcoats_A_2035,Z4,PQ,,1.181,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.794,55.646,,,,
FES_large_hydro_Saltcoats_B_2035,Z4,PQ,,1.181,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.794,55.646,,,,
FES_large_hydro_Spango_Valley_2035,Z4,PQ,,0.064,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.811,55.936,,,,
FES_large_hydro_Bonnybridge_2035,Z5,PQ,,0.87,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.86,56.007,,,,
FES_large_hydro_Cockenzie_2035,Z5,PQ,,0.038,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.967,55.967,,,,
FES_large_hydro_Coylton_2035,Z5,PQ,,2.218,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.429,55.447,,,,
FES_large_hydro_Devol_Moor_2035,Z5,PQ,,0.026,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.677,55.927,,,,
FES_large_hydro_East_Kilbride_2035,Z5,PQ,,0.662,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.192,55.785,,,,
FES_large_hydro_Kaimes_2035,Z5,PQ,,0.475,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.163,55.891,,,,
FES_large_hydro_Maybole_2035,Z5,PQ,,1.035,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.677,55.337,,,,
FES_large_hydro_Sighthill_2035,Z5,PQ,,0.285,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.3,55.926,,,,
FES_large_hydro_Strathaven_2035,Z5,PQ,,0.099,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.08,55.753,,,,
FES_large_hydro_Strathleven_2035,Z5,PQ,,2.967,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.576,55.947,,,,
FES_large_hydro_Whitehouse_2035,Z5,PQ,,0.006,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.199,55.93,,,,
FES_large_hydro_Chapelcross_2035,Z6,PQ,,0.628,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.221,55.014,,,,
FES_large_hydro_Dumfries_11_2035,Z6,PQ,,0.301,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.583,55.062,,,,
FES_large_hydro_Dumfries_33_2035,Z6,PQ,,0.301,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.583,55.062,,,,
FES_large_hydro_Dumfries_ICI_2035,Z6,PQ,,0.301,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.583,55.062,,,,
FES_large_hydro_Earlstoun_2035,Z6,PQ,,1.54,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.169,55.11,,,,
FES_large_hydro_Galashiels_2035,Z6,PQ,,0.491,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.767,55.608,,,,
FES_large_hydro_Glenlee_2035,Z6,PQ,,48.841,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.181,55.097,,,,
FES_large_hydro_Glenluce_2035,Z6,PQ,,0.27,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.798,54.877,,,,
FES_large_hydro_Harker_2035,Z6,PQ,,14.007,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.964,54.942,,,,
FES_large_hydro_Hawick_2035,Z6,PQ,,0.017,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.791,55.428,,,,
FES_large_hydro_Kendoon_2035,Z6,PQ,,51.668,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.181,55.161,,,,
FES_large_hydro_Tongland_2035,Z6,PQ,,34.337,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.026,54.855,,,,
FES_large_hydro_Blyth_132kV_2035,Z7,PQ,,0.035,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.531,55.141,,,,
FES_large_hydro_Hutton_2035,Z7,PQ,,5.611,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.672,54.298,,,,
FES_large_hydro_Norton_2035,Z7,PQ,,1.313,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.363,54.592,,,,
FES_large_hydro_Spennymoor_2035,Z7,PQ,,1.341,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.554,54.705,,,,
FES_large_hydro_Stella_South_2035,Z7,PQ,,0.221,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.733,54.974,,,,
FES_large_hydro_Bradford_West_2035,Z8,PQ,,1.318,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.867,53.81,,,,
FES_large_hydro_Camblesforth_66kV_Drax_2035,Z8,PQ,,0.36,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.001,53.729,,,,
FES_large_hydro_Elland_2035,Z8,PQ,,0.099,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.823,53.695,,,,
FES_large_hydro_Ferrybridge_B_2035,Z8,PQ,,0.831,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.278,53.722,,,,
FES_large_hydro_Knaresborough_2035,Z8,PQ,,0.387,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.488,54.031,,,,
FES_large_hydro_Norton_Lees_2035,Z8,PQ,,0.139,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.47,53.35,,,,
FES_large_hydro_Osbaldwick_2035,Z8,PQ,,7.734,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.024,53.956,,,,
FES_large_hydro_Thorpe_Marsh_2035,Z8,PQ,,0.116,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.087,53.579,,,,
FES_large_hydro_Thurcroft_2035,Z8,PQ,,0.308,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.267,53.405,,,,
FES_large_hydro_West_Melton_2035,Z8,PQ,,1.862,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.378,53.502,,,,
FES_large_hydro_Bredbury_2035,Z9,PQ,,0.173,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.131,53.415,,,,
FES_large_hydro_Carrington_2035,Z9,PQ,,0.792,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.4,53.435,,,,
FES_large_hydro_Connahs_Quay_2035,Z9,PQ,,0.229,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.073,53.228,,,,
FES_large_hydro_Fiddlers_Ferry_Cuerdley_132kV_2035,Z9,PQ,,0.095,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.688,53.372,,,,
FES_large_hydro_Heysham_NGET_2035,Z9,PQ,,0.395,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.889,54.033,,,,
FES_large_hydro_Kearsley_132kV_2035,Z9,PQ,,0.203,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.359,53.538,,,,
FES_large_hydro_Legacy_2035,Z9,PQ,,1.912,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.052,53.029,,,,
FES_large_hydro_Macclesfield_2035,Z9,PQ,,0.013,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.121,53.269,,,,
FES_large_hydro_Padiham_2035,Z9,PQ,,0.258,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.327,53.795,,,,
FES_large_hydro_Pentir_2035,Z9,PQ,,44.851,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.16,53.187,,,,
FES_large_hydro_Penwortham_East_2035,Z9,PQ,,0.232,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.755,53.744,,,,
FES_large_hydro_Penwortham_West_2035,Z9,PQ,,0.465,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.755,53.744,,,,
FES_large_hydro_Rochdale_2035,Z9,PQ,,0.101,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.215,53.622,,,,
FES_large_hydro_South_Manchester_2035,Z9,PQ,,0.065,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.275,53.422,,,,
FES_large_hydro_Stalybridge_2035,Z9,PQ,,0.141,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.044,53.492,,,,
FES_large_hydro_Trawsfynydd_2035,Z9,PQ,,52.058,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,large_hydro,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.951,52.929,,,,
FES_marine_Melksham_2035,Z13,PQ,,183.858,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,marine,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.15,51.392,,,,
FES_marine_Indian_Queens_2035,Z17,PQ,,87.5,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,marine,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.901,50.395,,,,
FES_marine_DirectNGET_Z1_1_2035,Z1_1,PQ,,6.386554621848738,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,marine,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.265955122496672,60.52966957672529,,,,
FES_marine_DirectSHETL_Z1_1_2035,Z1_1,PQ,,4.470588235294117,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,marine,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.265955122496672,60.52966957672529,,,,
FES_marine_DirectNGET_Z1_3_2035,Z1_3,PQ,,33.613445378151255,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,marine,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.909115996537654,59.00720349719086,,,,
FES_marine_DirectSHETL_Z1_3_2035,Z1_3,PQ,,23.529411764705877,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,marine,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.909115996537654,59.00720349719086,,,,
FES_solar_pv_Bicker_Fen_2035,Z10,PQ,,801.145,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.221,52.931,,,,
FES_solar_pv_Chesterfield_2035,Z10,PQ,,535.551,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.387,53.224,,,,
FES_solar_pv_DirectNGET_Z10_2035,Z10,PQ,,1235.156558186453,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.6396076992692863,53.15462462577444,,,,
FES_solar_pv_Grimsby_West_2035,Z10,PQ,,231.18900000000002,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.151,53.566,,,,
FES_solar_pv_Staythorpe_2035,Z10,PQ,,773.805,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.869,53.077,,,,
FES_solar_pv_Stoke_Bardolph_2035,Z10,PQ,,252.52800000000002,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.051,52.96,,,,
FES_solar_pv_West_Burton_2035,Z10,PQ,,447.414,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.807,53.36,,,,
FES_solar_pv_Berkswell_2035,Z11,PQ,,197.978,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.614,52.387,,,,
