name,bus,control,type,p_nom,p_nom_mod,p_nom_extendable,p_nom_min,p_nom_max,p_nom_set,p_min_pu,p_max_pu,p_set,q_set,p_dispatch_set,p_store_set,sign,carrier,spill_cost,marginal_cost,marginal_cost_quadratic,marginal_cost_storage,capital_cost,overnight_cost,discount_rate,fom_cost,active,build_year,lifetime,state_of_charge_initial,state_of_charge_initial_per_period,state_of_charge_set,cyclic_state_of_charge,cyclic_state_of_charge_per_period,max_hours,efficiency_store,efficiency_dispatch,standing_loss,inflow,p_nom_opt,lon,lat
FES_Direct_Battery_Falcon_Project_2035_154,Z14,PQ,,1.432616979465119,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,1.432616979465119,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-0.157,51.536
FES_Direct_Battery_Slepe_Farm_2035_155,Z16,PQ,,1.432616979465119,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,1.432616979465119,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-0.725,51.039
FES_Direct_Battery_Willersey_solar_farm__2035_156,Z11,PQ,,4.7753899315503965,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,4.7753899315503965,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-1.647,52.569
FES_Direct_Battery_Limberlost_Solar_Farm__2035_157,Z16,PQ,,1.432616979465119,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,1.432616979465119,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-0.725,51.039
FES_Direct_Battery_Higher_Hill_Farm_Energy_Storage_2035_158,Z17,PQ,,1.432616979465119,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,1.432616979465119,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-3.601,50.757
FES_Direct_Battery_The_Everest_System_2035_159,Z12,PQ,,0.47753899315503967,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,0.47753899315503967,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,0.4507,52.254
FES_Direct_Battery_Oxcroft_Solar_Farm_2035_160,Z10,PQ,,4.7753899315503965,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,4.7753899315503965,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-0.383,53.136
FES_Direct_Battery_Western_International_Market_WIM_Site_2035_161,Z14,PQ,,0.9550779863100793,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,0.9550779863100793,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-0.157,51.536
FES_Direct_Battery_Salcey_Solar_Farm_2035_162,Z11,PQ,,4.7753899315503965,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,4.7753899315503965,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-1.647,52.569
FES_Direct_Battery_Cleveland_Potash_2035_163,Z8,PQ,,28.65233958930238,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,28.65233958930238,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-1.164,53.914
FES_Direct_Battery_JB_Wheaton_2035_164,Z17,PQ,,42.02343139764349,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,42.02343139764349,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-3.601,50.757
FES_Direct_Battery_Pelham_2035_165,Z12,PQ,,233.99410664596942,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,233.99410664596942,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,0.4507,52.254
FES_Direct_Battery_Berry_Court_Solar_Farm___energy_storage_2035_166,Z16,PQ,,4.7753899315503965,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,4.7753899315503965,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-0.725,51.039
FES_Direct_Battery_Blackburn_Meadows__2035_167,Z8,PQ,,47.753899315503965,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,47.753899315503965,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-1.164,53.914
FES_Direct_Battery_Dorking_Battery_Energy_Storage_System_2035_168,Z16,PQ,,28.65233958930238,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,28.65233958930238,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-0.725,51.039
FES_Direct_Battery_Land_to_the_west_of_Clay_Hill_Pit___Larport_Farm_2035_169,Z13,PQ,,95.50779863100793,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,95.50779863100793,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-2.946,51.817
FES_Direct_Battery_Roosecote_2035_170,Z9,PQ,,233.99410664596942,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,233.99410664596942,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-3.01,53.386
FES_Direct_Battery_Bumpers_Lane_Solar_Farm__2035_171,Z14,PQ,,63.512686089620274,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,63.512686089620274,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-0.157,51.536
FES_Direct_Battery_Hill_Farm___Energy_Barn_2035_172,Z11,PQ,,47.753899315503965,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,47.753899315503965,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-1.647,52.569
FES_Direct_Battery_Kings_Barn_Farm___Energy_Barn_2035_173,Z16,PQ,,47.753899315503965,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,47.753899315503965,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-0.725,51.039
FES_Direct_Battery_Leverton_Farm___Energy_Barn_2035_174,Z10,PQ,,47.753899315503965,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,47.753899315503965,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-0.383,53.136
FES_Direct_Battery_Noriker_Power_Staunch_2035_175,Z9,PQ,,95.50779863100793,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,95.50779863100793,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-3.01,53.386
FES_Direct_Battery_West_Burton_2035_176,Z10,PQ,,233.99410664596942,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,233.99410664596942,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-0.383,53.136
FES_Direct_Battery_Tynemouth_Energy_Storage_System_TESS_2035_177,Z7,PQ,,119.38474828875991,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,119.38474828875991,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-2.186,54.884
FES_Direct_Battery_Nevendon_2035_178,Z15,PQ,,47.753899315503965,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,47.753899315503965,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,0.826,51.312
FES_Direct_Battery_Pen_y_Cymoedd_Energy_Storage_2035_179,Z13,PQ,,105.05857849410873,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,105.05857849410873,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-2.946,51.817
FES_Direct_Battery_Asfordby_Business_Park_1_2035_180,Z10,PQ,,111.74412439827927,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,111.74412439827927,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-0.383,53.136
FES_Direct_Battery_Ray_Battery_Storage_Facility_2035_181,Z7,PQ,,95.50779863100793,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,95.50779863100793,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-2.186,54.884
FES_Direct_Battery_Claredown_Farm_2035_182,Z12,PQ,,95.50779863100793,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,95.50779863100793,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,0.4507,52.254
FES_Direct_Battery_Melksham_Substation_East_Storage_2035_183,Z13,PQ,,238.76949657751982,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,238.76949657751982,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-2.946,51.817
FES_Direct_Battery_Lockleaze_Energy_Storage_2035_184,Z13,PQ,,71.63084897325595,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,71.63084897325595,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-2.946,51.817
FES_Direct_Battery_Thrybergh_Hydroelectric_Scheme_2035_185,Z8,PQ,,1.432616979465119,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,1.432616979465119,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-1.164,53.914
FES_Direct_Battery_Port_of_Tyne_2035_186,Z7,PQ,,167.13864760426387,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,167.13864760426387,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-2.186,54.884
FES_Direct_Battery_Burbo_Bank_Energy_Storage_2035_187,Z9,PQ,,9.550779863100793,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,9.550779863100793,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-3.01,53.386
FES_Direct_Battery_Trent_Basin_Community_Battery_2035_188,Z10,PQ,,2.3876949657751982,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,2.3876949657751982,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-0.383,53.136
FES_Direct_Battery_Land_at_and_adjacent_to_Leicester_Forest_Services_2035_189,Z11,PQ,,7.163084897325595,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,7.163084897325595,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-1.647,52.569
FES_Direct_Battery_Stony_Energy_Storage_Facility_2035_190,Z14,PQ,,381.5536555308767,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,381.5536555308767,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-0.157,51.536
FES_Direct_Battery_Pillswood_Phase_1__2035_191,Z8,PQ,,236.38180161174463,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,236.38180161174463,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-1.164,53.914
FES_Direct_Battery_Nether_Moor_Field_2035_192,Z8,PQ,,238.29195758436478,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,238.29195758436478,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-1.164,53.914
FES_Direct_Battery_Mannington_Battery_Storage_Plant_2035_193,Z13,PQ,,238.29195758436478,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,238.29195758436478,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-2.946,51.817
FES_Direct_Battery_London_Distribution_Park_2035_194,Z14,PQ,,18.146481739891506,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,18.146481739891506,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-0.157,51.536
FES_Direct_Battery_Lathom_Pilkington_Technical_Centre_Battery_Storage_2035_195,Z9,PQ,,9.550779863100793,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,9.550779863100793,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-3.01,53.386
FES_Direct_Battery_Severn_Road_2035_196,Z13,PQ,,152.8124778096127,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,152.8124778096127,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-2.946,51.817
FES_Direct_Battery_Dollymans_Storage_2035_197,Z15,PQ,,477.44348535640864,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,477.44348535640864,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,0.826,51.312
FES_Direct_Battery_Philip_Dennis_Food_Service_2035_198,Z17,PQ,,18.146481739891506,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,18.146481739891506,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-3.601,50.757
FES_Direct_Battery_Creyke_Beck_2035_199,Z8,PQ,,238.29195758436478,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,238.29195758436478,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-1.164,53.914
FES_Direct_Battery_Huggins_Hall_2035_200,Z15,PQ,,191.01559726201586,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,191.01559726201586,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,0.826,51.312
FES_Direct_Battery_Calow_Green_Farm_2035_201,Z10,PQ,,95.50779863100793,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,95.50779863100793,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-0.383,53.136
FES_Direct_Battery_Kirkhaw_Lane_2035_202,Z8,PQ,,95.50779863100793,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,95.50779863100793,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-1.164,53.914
FES_Direct_Battery_Fideoak_Mills_2035_203,Z17,PQ,,143.2616979465119,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,143.2616979465119,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-3.601,50.757
FES_Direct_Battery_Land_at_Carnegie_Road_2035_204,Z9,PQ,,95.50779863100793,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,95.50779863100793,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-3.01,53.386
FES_Direct_Battery_Anchor_Lane_Energy_Centre_2035_205,Z11,PQ,,19.101559726201586,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,19.101559726201586,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-1.647,52.569
FES_Direct_Battery_Osbaldwick_Substation_2035_206,Z8,PQ,,238.29195758436478,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,238.29195758436478,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-1.164,53.914
FES_Direct_Battery_Cleator_2035_207,Z6,PQ,,47.753899315503965,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,47.753899315503965,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-3.483,55.264
FES_Direct_Battery_Minety_South___Battery_Storage_2035_208,Z13,PQ,,238.72174267820432,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,238.72174267820432,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-2.946,51.817
FES_Direct_Battery_West_Didsbury_Battery_Storage_2035_209,Z9,PQ,,238.72174267820432,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,238.72174267820432,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-3.01,53.386
FES_Direct_Battery_Meteor_Business_Park_2035_210,Z13,PQ,,7.163084897325595,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,7.163084897325595,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-2.946,51.817
FES_Direct_Battery_Boscar_Grange_Farm_2035_211,Z8,PQ,,128.9355281518607,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,128.9355281518607,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-1.164,53.914
FES_Direct_Battery_Clayhill_2035_212,Z14,PQ,,28.65233958930238,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,28.65233958930238,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-0.157,51.536
FES_Direct_Battery_Pillswood_Phase_2_2035_213,Z8,PQ,,236.38180161174463,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,236.38180161174463,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-1.164,53.914
FES_Direct_Battery_Lascar_Works__2035_214,Z9,PQ,,95.50779863100793,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Battery,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,95.50779863100793,False,,False,False,2.0,0.92,0.92,0.001,0.0,0.0,-3.01,53.386
